EmployeeID,Education,JoiningYear,City,Country,Region,PaymentTier,Age,Gender,ExperienceInCurrentDomain,Performance
634,Bachelors,2016,Bangalore,India,Asia,1,28,Male,2,65.7311893005258
635,Bachelors,2017,Bangalore,India,Asia,3,27,Male,5,59.87895624739832
636,Bachelors,2017,Pune,India,Asia,3,25,Male,3,53.451433281342304
637,Masters,2017,London,UK,Europe,2,24,Female,2,78.23170583961914
638,Bachelors,2015,San Francisco,USA,North America,1,25,Female,3,70.73317967188405
639,Bachelors,2018,London,UK,Europe,3,27,Male,5,57.10039100258946
640,Bachelors,2014,New York,USA,North America,3,26,Male,4,57.04921227936384
641,Bachelors,2018,New York,USA,North America,3,26,Male,4,66.64215300709871
642,Bachelors,2015,Berlin,Germany,Europe,2,24,Female,2,86.69021525289392
643,Bachelors,2018,Munich,Germany,Europe,3,27,Male,5,67.40408648636395
644,Bachelors,2016,Munich,Germany,Europe,3,27,Female,5,54.96857046881894
645,Masters,2016,Bangalore,India,Asia,3,25,Female,3,67.54256935914056
646,Masters,2018,Toronto,Canada,North America,3,26,Male,4,67.2727643025233
647,Bachelors,2018,London,UK,Europe,3,24,Female,2,43.03113357058429
648,Bachelors,2017,New Delhi,India,Asia,2,28,Male,3,69.45705133482188
649,Bachelors,2015,Manchester,UK,Europe,3,27,Male,5,67.69065469791322
650,Bachelors,2017,Vancouver,Canada,North America,3,26,Male,4,76.96206364813418
651,Bachelors,2016,Munich,Germany,Europe,3,25,Male,3,88.48956094945345
652,Bachelors,2013,Vancouver,Canada,North America,3,25,Male,3,81.26565029547757
653,Bachelors,2015,Berlin,Germany,Europe,3,25,Female,3,67.3111130944517
654,Bachelors,2014,Vancouver,Canada,North America,3,28,Female,3,58.934740912583294
655,Bachelors,2015,Manchester,UK,Europe,3,24,Male,2,95.7335980324986
656,Bachelors,2016,Pune,India,Asia,3,26,Female,4,70.59218434014488
657,Bachelors,2018,Manchester,UK,Europe,1,25,Male,3,70.13929291912946
658,Masters,2017,Vancouver,Canada,North America,2,28,Female,1,69.75874912889996
659,Bachelors,2014,Manchester,UK,Europe,2,25,Female,3,71.98084760767856
660,Bachelors,2017,San Francisco,USA,North America,3,25,Male,3,68.55639588076058
661,Bachelors,2016,Berlin,Germany,Europe,3,28,Female,3,64.26337993119763
662,Bachelors,2014,London,UK,Europe,3,28,Female,2,64.53141058759608
663,Masters,2017,Pune,India,Asia,2,28,Male,2,69.67246729784002
664,Bachelors,2017,New Delhi,India,Asia,2,24,Female,2,64.56575228866235
665,PHD,2013,Munich,Germany,Europe,2,25,Male,3,62.871542173228356
666,Bachelors,2017,New York,USA,North America,3,24,Male,2,71.06430227691897
667,Bachelors,2017,London,UK,Europe,3,26,Female,4,67.45022782579144
668,Bachelors,2015,New York,USA,North America,1,25,Male,3,85.0399298858269
669,Bachelors,2016,Berlin,Germany,Europe,3,26,Female,4,43.49030191606988
670,PHD,2014,Pune,India,Asia,3,28,Male,2,80.91506851922462
671,Masters,2018,Bangalore,India,Asia,3,27,Female,5,82.4608519249763
672,Bachelors,2016,Munich,Germany,Europe,3,27,Female,5,49.2660976759185
673,Masters,2017,San Francisco,USA,North America,2,25,Male,3,66.57312405919652
674,Bachelors,2017,Bangalore,India,Asia,3,26,Male,4,66.28559134004209
675,Bachelors,2016,Berlin,Germany,Europe,3,27,Female,5,55.924883052821784
676,Bachelors,2017,London,UK,Europe,2,25,Female,3,62.22183312409125
677,Bachelors,2018,San Francisco,USA,North America,3,28,Female,1,58.894241545341714
678,Bachelors,2014,Manchester,UK,Europe,3,25,Female,3,87.52270443423623
679,Bachelors,2018,Vancouver,Canada,North America,3,28,Male,1,79.35678393147461
680,Bachelors,2017,San Francisco,USA,North America,1,26,Female,4,82.71555094994159
681,Bachelors,2013,New Delhi,India,Asia,3,24,Male,2,77.21672064043236
682,Bachelors,2012,Berlin,Germany,Europe,3,26,Female,4,58.70948228782771
683,Bachelors,2012,Toronto,Canada,North America,3,25,Male,3,64.75479733720226
684,Masters,2013,Vancouver,Canada,North America,2,24,Male,2,74.89374561227918
685,Bachelors,2018,New York,USA,North America,3,26,Male,4,57.778721911080545
686,Bachelors,2016,Munich,Germany,Europe,3,28,Female,2,77.12998430172388
687,Bachelors,2016,New York,USA,North America,3,26,Male,4,67.59674601841866
688,Masters,2014,San Francisco,USA,North America,3,24,Male,2,66.25179192450402
689,Bachelors,2013,New York,USA,North America,3,26,Male,4,77.10959968203491
690,Bachelors,2014,New Delhi,India,Asia,2,26,Female,4,74.4426331148604
691,Bachelors,2014,Berlin,Germany,Europe,3,25,Male,3,66.3903383418092
692,Bachelors,2013,Manchester,UK,Europe,3,27,Male,5,81.59329803364248
693,Bachelors,2018,London,UK,Europe,3,27,Male,5,59.189366724001026
694,Bachelors,2015,Munich,Germany,Europe,3,25,Female,3,76.15935606944264
695,Bachelors,2016,New Delhi,India,Asia,3,26,Male,4,75.93101257968384
696,Bachelors,2015,New Delhi,India,Asia,2,27,Female,5,66.9045356068601
697,Bachelors,2017,New York,USA,North America,3,26,Male,4,73.26133022242118
698,Masters,2017,New York,USA,North America,2,26,Female,4,57.488864236146966
699,Bachelors,2017,San Francisco,USA,North America,3,27,Female,5,79.240270192069
700,Masters,2017,London,UK,Europe,1,24,Male,2,68.15097863557011
701,Masters,2017,Bangalore,India,Asia,2,26,Female,4,64.7727697948096
702,Bachelors,2015,New York,USA,North America,3,27,Male,5,80.49009225836889
703,Bachelors,2015,Berlin,Germany,Europe,3,26,Male,4,62.95656309457241
704,Masters,2017,Toronto,Canada,North America,2,24,Male,2,55.91538703636441
705,Bachelors,2017,Munich,Germany,Europe,3,26,Female,4,54.433708264760966
706,Bachelors,2014,New York,USA,North America,3,26,Male,4,76.0600995134564
707,Bachelors,2015,Berlin,Germany,Europe,3,28,Male,1,57.19570647503717
708,Masters,2017,Berlin,Germany,Europe,2,24,Male,2,87.54794181984364
709,Bachelors,2013,Munich,Germany,Europe,2,25,Female,3,49.18070592116278
710,Masters,2013,Bangalore,India,Asia,3,27,Male,5,86.96456368290038
711,Bachelors,2017,Berlin,Germany,Europe,3,27,Male,5,72.11017467202619
712,Bachelors,2015,Toronto,Canada,North America,2,28,Female,2,69.03286888129608
713,Bachelors,2014,Berlin,Germany,Europe,2,24,Female,2,64.5508091319105
714,Bachelors,2016,Berlin,Germany,Europe,2,27,Female,5,73.9913611435207
715,Bachelors,2017,Berlin,Germany,Europe,3,27,Female,5,69.62365297575151
716,Bachelors,2016,Manchester,UK,Europe,3,26,Male,4,81.03301882016521
717,Bachelors,2015,Manchester,UK,Europe,2,27,Male,5,71.1422764866204
718,Bachelors,2015,Bangalore,India,Asia,3,26,Male,4,71.50301761461877
719,Bachelors,2018,New York,USA,North America,3,27,Male,5,66.36387787786144
720,Bachelors,2016,Berlin,Germany,Europe,3,24,Male,2,69.43054376278933
721,Bachelors,2014,London,UK,Europe,3,24,Male,2,73.0780176889206
722,Bachelors,2013,New York,USA,North America,2,24,Female,2,52.89831607343375
723,Bachelors,2012,Bangalore,India,Asia,3,26,Female,4,56.518145778942866
724,Bachelors,2015,Pune,India,Asia,2,28,Female,2,77.43264094022715
725,Bachelors,2018,New York,USA,North America,3,26,Male,4,71.70865438127942
726,Bachelors,2016,New York,USA,North America,3,24,Female,2,68.1601666364732
727,Masters,2017,Vancouver,Canada,North America,3,24,Male,2,70.18433933065393
728,Masters,2016,San Francisco,USA,North America,3,24,Male,2,73.47581705361671
729,Bachelors,2013,Vancouver,Canada,North America,3,28,Male,1,64.60240319690638
730,Bachelors,2015,Toronto,Canada,North America,1,28,Female,1,62.216952745976876
731,PHD,2018,Manchester,UK,Europe,3,24,Female,2,71.95845255097682
732,Bachelors,2016,Manchester,UK,Europe,3,26,Male,4,60.21627222384968
733,Bachelors,2013,San Francisco,USA,North America,3,27,Male,5,74.08252755714472
734,Bachelors,2013,Munich,Germany,Europe,3,25,Male,3,52.9741639576216
735,Masters,2016,Munich,Germany,Europe,3,24,Male,2,80.29155637325644
736,Bachelors,2017,Bangalore,India,Asia,1,25,Female,3,74.72597482413043
737,Bachelors,2013,New Delhi,India,Asia,3,28,Male,3,72.56029734313876
738,Bachelors,2018,San Francisco,USA,North America,3,28,Male,1,79.82690983945514
739,Bachelors,2017,New York,USA,North America,3,24,Male,2,86.65474444462576
740,Masters,2014,Munich,Germany,Europe,3,24,Male,2,80.1437006501813
741,PHD,2012,Berlin,Germany,Europe,3,24,Male,2,51.59125768668355
742,Bachelors,2017,New Delhi,India,Asia,3,25,Female,3,57.204230332642986
743,Masters,2014,London,UK,Europe,3,27,Male,5,63.75181422304321
744,Bachelors,2015,New York,USA,North America,3,27,Female,5,70.26091050210833
745,Bachelors,2014,Toronto,Canada,North America,3,25,Male,3,75.17659020469122
746,Bachelors,2012,Berlin,Germany,Europe,3,28,Male,3,62.742561868465344
747,Bachelors,2012,Berlin,Germany,Europe,3,25,Female,3,71.86766764477078
748,Bachelors,2015,San Francisco,USA,North America,3,24,Female,2,62.44617067646678
749,Bachelors,2013,New Delhi,India,Asia,3,27,Male,5,63.884821970080516
750,Bachelors,2013,Bangalore,India,Asia,3,26,Female,4,55.93338903151778
751,Bachelors,2012,Toronto,Canada,North America,2,26,Male,4,60.76766753889096
752,Masters,2017,Munich,Germany,Europe,3,28,Female,3,56.48315394383666
753,Bachelors,2015,San Francisco,USA,North America,3,25,Male,3,60.241267470226674
754,Bachelors,2012,Munich,Germany,Europe,3,28,Female,2,80.5364179660784
755,Bachelors,2017,San Francisco,USA,North America,2,26,Female,4,60.50601111168057
756,Bachelors,2012,San Francisco,USA,North America,3,27,Female,5,96.32382064837391
757,Masters,2016,San Francisco,USA,North America,3,28,Male,1,74.93317900880889
758,Bachelors,2015,New Delhi,India,Asia,2,28,Female,1,71.84836123694873
759,Masters,2017,Bangalore,India,Asia,3,24,Male,2,61.41642219818787
760,Bachelors,2015,San Francisco,USA,North America,2,25,Female,3,77.00309879408991
761,Bachelors,2014,Pune,India,Asia,3,24,Male,2,64.24362173762226
762,Bachelors,2016,London,UK,Europe,3,28,Male,3,71.22009814645361
763,Bachelors,2016,Munich,Germany,Europe,3,25,Female,3,95.60084538268795
764,Masters,2015,New York,USA,North America,3,26,Male,4,69.03940100275351
765,Masters,2015,Vancouver,Canada,North America,3,28,Female,3,81.49273326285676
766,Bachelors,2013,Toronto,Canada,North America,1,24,Female,2,62.96823574874112
767,Bachelors,2014,Manchester,UK,Europe,3,24,Male,2,69.65011509503039
768,Bachelors,2018,Bangalore,India,Asia,3,26,Male,4,87.7080063563551
769,Bachelors,2013,New York,USA,North America,3,26,Male,4,63.730329422122324
770,Bachelors,2015,Berlin,Germany,Europe,3,25,Female,3,88.12448557996929
771,Bachelors,2017,Pune,India,Asia,3,28,Male,2,77.07751935455475
772,Bachelors,2016,Manchester,UK,Europe,1,25,Female,3,64.37533224105732
773,Masters,2013,Vancouver,Canada,North America,3,25,Male,3,76.3240773905552
774,Bachelors,2017,New York,USA,North America,3,24,Female,2,79.7255444962673
775,Masters,2013,Manchester,UK,Europe,3,25,Female,3,76.21809962217196
776,Bachelors,2013,New York,USA,North America,1,28,Female,2,54.297752801095434
777,Masters,2014,Pune,India,Asia,3,27,Female,5,62.728628241751316
778,Bachelors,2013,Vancouver,Canada,North America,3,26,Male,4,67.52481364448495
779,Bachelors,2016,Berlin,Germany,Europe,3,25,Male,3,69.25566570899954
780,Bachelors,2015,San Francisco,USA,North America,2,26,Female,4,76.20672097550678
781,Bachelors,2017,Munich,Germany,Europe,3,25,Male,3,71.77701000933254
782,Bachelors,2013,Berlin,Germany,Europe,3,26,Male,4,56.64655641289899
783,Bachelors,2013,San Francisco,USA,North America,2,27,Male,5,73.80197851005963
784,Bachelors,2015,New Delhi,India,Asia,2,25,Female,3,76.10585745283824
785,Bachelors,2016,New Delhi,India,Asia,3,25,Male,3,75.5979044793104
786,Bachelors,2017,New Delhi,India,Asia,3,25,Male,3,80.80780725554622
787,Bachelors,2016,Bangalore,India,Asia,3,28,Male,1,78.33922154548904
788,Bachelors,2018,London,UK,Europe,3,24,Male,2,74.59180079228437
789,Masters,2015,Toronto,Canada,North America,3,28,Female,3,69.29834288541353
790,Bachelors,2017,Toronto,Canada,North America,3,26,Male,4,53.39039066484008
791,Masters,2017,New Delhi,India,Asia,2,26,Male,4,74.29618219132585
792,Bachelors,2017,Munich,Germany,Europe,2,27,Female,5,72.07687687163111
793,Bachelors,2013,Vancouver,Canada,North America,2,26,Female,4,72.71578837195374
794,Bachelors,2012,Pune,India,Asia,3,24,Male,2,57.232514241796906
795,Bachelors,2013,Vancouver,Canada,North America,3,28,Female,3,59.189434595917376
796,Masters,2015,Pune,India,Asia,2,24,Female,2,80.53152853332904
797,Bachelors,2016,Vancouver,Canada,North America,3,25,Male,3,69.60444846143345
798,Masters,2017,London,UK,Europe,2,25,Male,3,76.81500697372624
799,Bachelors,2016,Bangalore,India,Asia,3,26,Male,4,70.28318376130461
800,Bachelors,2013,Bangalore,India,Asia,3,24,Male,2,70.29756139495746
801,Bachelors,2012,New Delhi,India,Asia,2,25,Male,3,79.38283805975998
802,Bachelors,2014,San Francisco,USA,North America,3,24,Male,2,64.83955271782627
803,Bachelors,2017,Manchester,UK,Europe,3,27,Female,5,70.96120776940984
804,Bachelors,2017,Bangalore,India,Asia,3,27,Female,5,65.37724711294958
805,Bachelors,2013,Bangalore,India,Asia,3,27,Male,5,65.65503772567685
806,Bachelors,2015,Berlin,Germany,Europe,2,24,Female,2,66.90827876531361
807,Bachelors,2017,Berlin,Germany,Europe,3,24,Female,2,72.22133771633713
808,PHD,2015,San Francisco,USA,North America,3,28,Female,1,65.21251378336522
809,Bachelors,2017,Manchester,UK,Europe,3,27,Male,5,82.55756125573521
810,Masters,2017,Munich,Germany,Europe,2,28,Female,2,61.05392697780496
811,Bachelors,2017,Berlin,Germany,Europe,2,25,Female,3,68.13128355838641
812,Bachelors,2014,Munich,Germany,Europe,2,25,Female,3,65.60268941725825
813,Bachelors,2016,New York,USA,North America,3,28,Female,3,84.46977884353733
814,Bachelors,2015,Berlin,Germany,Europe,2,27,Female,5,71.96554776511574
815,Masters,2017,London,UK,Europe,2,25,Male,3,80.31844539468635
816,Masters,2017,Manchester,UK,Europe,2,25,Female,3,55.14439626963028
817,Bachelors,2017,San Francisco,USA,North America,3,24,Female,2,72.67050265869258
818,Bachelors,2013,New York,USA,North America,3,26,Female,4,78.89630795623437
819,Bachelors,2018,Manchester,UK,Europe,3,24,Male,2,70.82283989275425
820,Bachelors,2016,New Delhi,India,Asia,3,28,Male,1,80.65480375065351
821,Masters,2017,London,UK,Europe,2,24,Male,2,64.82711549899628
822,Bachelors,2017,Manchester,UK,Europe,3,25,Male,3,84.0934744018558
823,Bachelors,2017,London,UK,Europe,3,25,Male,3,92.9889812361925
824,Bachelors,2017,London,UK,Europe,3,24,Male,2,66.37161439560342
825,Masters,2014,Munich,Germany,Europe,3,25,Female,3,65.54497478599228
826,Bachelors,2012,Vancouver,Canada,North America,3,27,Female,5,84.533844771177
827,Bachelors,2012,New Delhi,India,Asia,3,27,Female,5,85.79572145730712
828,Bachelors,2017,New York,USA,North America,3,28,Male,2,64.77139972846732
829,Bachelors,2012,Manchester,UK,Europe,3,28,Male,3,65.79813182904142
830,Bachelors,2012,Pune,India,Asia,3,28,Female,2,67.18215391139493
831,Bachelors,2018,New York,USA,North America,3,24,Female,2,56.555494889657226
832,PHD,2016,Vancouver,Canada,North America,3,24,Female,2,60.81348053515802
833,Masters,2017,New York,USA,North America,2,27,Female,5,59.95859233247932
834,Masters,2013,Bangalore,India,Asia,2,27,Female,5,62.32202434895871
835,Bachelors,2015,Pune,India,Asia,3,26,Female,4,69.65315112613219
836,Masters,2015,Vancouver,Canada,North America,3,28,Female,1,72.3421473253652
837,Bachelors,2014,Munich,Germany,Europe,3,27,Male,5,85.50500492814076
838,Bachelors,2013,Manchester,UK,Europe,3,25,Female,3,60.016459592612094
839,Bachelors,2015,Toronto,Canada,North America,3,26,Female,4,79.84322398476584
840,Bachelors,2012,Vancouver,Canada,North America,3,24,Male,2,67.86011155774491
841,Bachelors,2012,San Francisco,USA,North America,3,26,Female,4,69.50536290347567
842,Masters,2015,Manchester,UK,Europe,2,25,Female,3,76.74819492166604
843,Bachelors,2013,New Delhi,India,Asia,3,24,Male,2,58.772779784377015
844,Masters,2017,Vancouver,Canada,North America,2,27,Female,5,73.82409746184051
845,Masters,2017,Bangalore,India,Asia,2,26,Male,4,71.66452208213056
846,Bachelors,2014,Toronto,Canada,North America,3,27,Male,5,74.92451264008149
847,Bachelors,2018,Bangalore,India,Asia,3,25,Male,3,72.89168643907819
848,Bachelors,2014,Toronto,Canada,North America,3,25,Female,3,94.55300139910895
849,Bachelors,2013,New Delhi,India,Asia,2,27,Female,5,63.62260015748684
850,Bachelors,2015,San Francisco,USA,North America,3,26,Male,4,64.69003044998182
851,Bachelors,2017,Manchester,UK,Europe,2,24,Male,2,63.76859473575236
852,Masters,2017,Munich,Germany,Europe,2,26,Male,4,64.44522880839746
853,Bachelors,2013,Bangalore,India,Asia,2,25,Male,3,63.62612872693482
854,Masters,2017,Bangalore,India,Asia,2,25,Female,3,81.89016531107552
855,Bachelors,2013,London,UK,Europe,3,26,Female,4,84.20504247989855
856,Bachelors,2014,Toronto,Canada,North America,3,28,Male,2,64.29253706250523
857,Bachelors,2016,Berlin,Germany,Europe,3,27,Female,5,61.67644426895771
858,Bachelors,2017,Manchester,UK,Europe,2,28,Male,1,74.71415556386404
859,Masters,2014,Toronto,Canada,North America,3,27,Male,5,64.47776955719029
860,Bachelors,2014,London,UK,Europe,3,28,Female,1,76.32931817755511
861,Bachelors,2015,New York,USA,North America,3,27,Male,5,72.029230208513
862,Bachelors,2015,Toronto,Canada,North America,3,24,Male,2,54.84255885002768
863,Bachelors,2018,Munich,Germany,Europe,3,24,Male,2,85.47505201330061
864,Bachelors,2013,Manchester,UK,Europe,3,26,Male,4,87.95877673095522
865,Bachelors,2012,London,UK,Europe,3,28,Female,2,63.87211309515614
866,Masters,2017,New York,USA,North America,2,26,Male,4,66.12298440064016
867,Masters,2017,Pune,India,Asia,2,25,Male,3,72.85865390724905
868,Bachelors,2016,London,UK,Europe,3,27,Female,5,73.34456789987026
869,Bachelors,2012,Pune,India,Asia,3,26,Male,4,76.5854427267283
870,Bachelors,2015,Manchester,UK,Europe,3,25,Male,3,90.1020453876635
871,Bachelors,2012,Bangalore,India,Asia,3,26,Female,4,68.2305277250595
872,Masters,2014,London,UK,Europe,3,27,Male,5,62.01702755461546
873,Masters,2017,San Francisco,USA,North America,2,26,Male,4,56.20680771985473
874,Masters,2012,Pune,India,Asia,3,26,Male,4,62.69069960058081
875,Bachelors,2015,Munich,Germany,Europe,2,26,Female,4,69.66873027126204
876,Masters,2014,San Francisco,USA,North America,3,25,Male,3,87.94557863517788
877,Bachelors,2015,Vancouver,Canada,North America,3,28,Male,2,64.82388700963828
878,Masters,2012,Vancouver,Canada,North America,3,27,Male,5,72.23787951638899
879,Bachelors,2017,New York,USA,North America,2,27,Male,5,69.83577103927247
880,Bachelors,2016,Bangalore,India,Asia,3,24,Male,2,81.88393273448084
881,Bachelors,2017,Manchester,UK,Europe,3,27,Male,5,95.26932425873622
882,Bachelors,2014,London,UK,Europe,3,26,Male,4,64.6913122707968
883,Bachelors,2017,Berlin,Germany,Europe,3,24,Female,2,65.10560557481777
884,Bachelors,2017,Munich,Germany,Europe,3,28,Male,1,80.44160877069072
885,Bachelors,2014,Pune,India,Asia,3,26,Male,4,76.81891489626311
886,Bachelors,2018,Manchester,UK,Europe,3,28,Female,3,88.46707325736034
887,Bachelors,2014,San Francisco,USA,North America,3,24,Female,2,75.83928185325964
888,Bachelors,2017,New Delhi,India,Asia,1,27,Male,5,66.40707909212941
889,Bachelors,2015,Vancouver,Canada,North America,3,24,Female,2,75.9065483069231
890,Bachelors,2017,New Delhi,India,Asia,3,27,Male,5,81.08703580582907
891,Bachelors,2017,Munich,Germany,Europe,3,28,Male,3,78.20482181197364
892,Bachelors,2014,Berlin,Germany,Europe,3,25,Male,3,75.07274031107298
893,Bachelors,2017,London,UK,Europe,3,25,Female,3,80.66674689589154
894,Bachelors,2018,New York,USA,North America,3,25,Male,3,81.69295590445672
895,Bachelors,2013,Berlin,Germany,Europe,3,28,Female,3,83.82158991037527
896,Bachelors,2017,Munich,Germany,Europe,3,27,Male,5,76.48709887589642
897,Bachelors,2013,Berlin,Germany,Europe,3,27,Male,5,68.32881919683146
898,Masters,2017,Munich,Germany,Europe,2,26,Female,4,71.46713686433323
899,Bachelors,2014,Munich,Germany,Europe,3,24,Male,2,82.06508966508358
900,Bachelors,2017,Toronto,Canada,North America,3,27,Male,5,61.83064329012764
901,Bachelors,2012,Pune,India,Asia,3,27,Male,5,73.68673308872901
902,Bachelors,2017,New Delhi,India,Asia,3,24,Male,2,66.0666118767264
903,Bachelors,2014,Vancouver,Canada,North America,3,25,Male,3,70.28744822934817
904,Bachelors,2014,Toronto,Canada,North America,3,28,Male,3,82.78451862607298
905,Bachelors,2018,London,UK,Europe,3,26,Male,4,71.91099068019903
906,Masters,2017,Toronto,Canada,North America,3,28,Male,1,70.46436548156149
907,Bachelors,2018,Bangalore,India,Asia,3,27,Male,5,56.40143859020081
908,Bachelors,2017,Bangalore,India,Asia,3,28,Male,1,77.46253566027221
909,Bachelors,2016,Vancouver,Canada,North America,3,25,Male,3,76.45484181141076
910,Bachelors,2013,Berlin,Germany,Europe,3,24,Female,2,91.6325472330546
911,Bachelors,2018,Pune,India,Asia,3,25,Female,3,66.92221765046999
912,Bachelors,2014,Vancouver,Canada,North America,3,24,Female,2,72.1915032766394
913,Bachelors,2012,Munich,Germany,Europe,3,26,Male,4,72.49383683710755
914,Masters,2013,San Francisco,USA,North America,1,24,Female,2,85.77453279763475
915,Masters,2013,Pune,India,Asia,1,24,Male,2,69.04704467613048
916,Bachelors,2014,New Delhi,India,Asia,3,26,Male,4,72.7902152577034
917,Bachelors,2017,Pune,India,Asia,3,27,Male,5,76.0789650971654
918,Bachelors,2017,Munich,Germany,Europe,2,25,Male,3,71.86609123156359
919,Bachelors,2015,Munich,Germany,Europe,3,28,Female,1,65.53566385449471
920,Bachelors,2014,New York,USA,North America,3,24,Male,2,71.94089992898307
921,PHD,2018,Vancouver,Canada,North America,3,24,Female,2,80.73631749859771
922,Bachelors,2015,Munich,Germany,Europe,3,28,Male,1,59.7348470058894
923,Bachelors,2015,Bangalore,India,Asia,3,26,Male,4,71.32969674146877
924,PHD,2015,London,UK,Europe,2,28,Female,1,62.99879185060827
925,Bachelors,2018,San Francisco,USA,North America,3,25,Male,3,81.95046628924842
926,Bachelors,2016,New Delhi,India,Asia,3,26,Male,4,54.76813095216225
927,Bachelors,2015,Vancouver,Canada,North America,3,27,Female,5,64.41078152728412
928,Bachelors,2017,Manchester,UK,Europe,3,24,Male,2,73.7721187506452
929,Bachelors,2014,Bangalore,India,Asia,3,27,Male,5,85.65524029234341
930,Masters,2012,Berlin,Germany,Europe,3,28,Male,2,69.34249738927012
931,Bachelors,2012,Munich,Germany,Europe,3,28,Male,3,64.44800473306802
932,Bachelors,2012,Manchester,UK,Europe,2,27,Female,5,88.8115706944059
933,Bachelors,2012,Munich,Germany,Europe,2,27,Female,5,55.51986099583756
934,Masters,2012,Pune,India,Asia,3,27,Male,5,48.01194043379918
935,Bachelors,2018,Bangalore,India,Asia,3,25,Female,3,74.40014450053333
936,Masters,2018,Pune,India,Asia,3,27,Male,5,64.97945775647389
937,Masters,2017,New York,USA,North America,2,28,Male,2,59.787671828692865
938,Bachelors,2013,Pune,India,Asia,3,27,Male,5,77.08356447299353
939,Masters,2017,New York,USA,North America,2,28,Male,2,72.43800713771199
940,Bachelors,2017,New York,USA,North America,3,27,Male,5,64.35921369263272
941,Bachelors,2017,Manchester,UK,Europe,3,28,Female,1,57.19695601329106
942,Bachelors,2016,Munich,Germany,Europe,3,28,Male,3,78.72457328280144
943,Bachelors,2014,Berlin,Germany,Europe,3,26,Female,4,76.50201177958661
944,Bachelors,2018,New Delhi,India,Asia,3,25,Male,3,69.00824136220618
945,Bachelors,2017,Pune,India,Asia,3,26,Female,4,88.46636996047665
946,Bachelors,2015,New Delhi,India,Asia,2,26,Female,4,59.29915233673847
947,Bachelors,2017,Bangalore,India,Asia,3,26,Male,4,54.74474829075261
948,Bachelors,2012,New York,USA,North America,3,25,Female,3,63.080919301187556
949,Bachelors,2017,Munich,Germany,Europe,3,25,Male,3,69.54413983644503
950,Bachelors,2013,San Francisco,USA,North America,3,28,Female,1,72.43339449322691
951,Bachelors,2013,Vancouver,Canada,North America,3,24,Female,2,67.5876394214367
952,Bachelors,2014,Manchester,UK,Europe,3,25,Male,3,73.52055396514297
953,Masters,2017,Berlin,Germany,Europe,3,25,Male,3,57.48460575809556
954,Bachelors,2015,Toronto,Canada,North America,2,27,Female,5,84.4376460407326
955,Masters,2017,Manchester,UK,Europe,2,28,Male,3,69.17848821607431
956,Masters,2017,San Francisco,USA,North America,3,26,Male,4,81.17295831588127
957,Masters,2017,Vancouver,Canada,North America,2,24,Female,2,73.42725346377703
958,Masters,2015,San Francisco,USA,North America,1,26,Female,4,74.56753219153784
959,Masters,2013,Pune,India,Asia,3,26,Male,4,75.69767280232205
960,Bachelors,2015,New York,USA,North America,3,26,Male,4,74.47708560017315
961,Bachelors,2017,Berlin,Germany,Europe,3,24,Male,2,76.42722759867544
962,PHD,2016,London,UK,Europe,3,27,Male,5,83.29152530132431
963,Bachelors,2018,New York,USA,North America,3,24,Male,2,71.9652116970147
964,Bachelors,2014,London,UK,Europe,3,25,Male,3,77.09003757588512
965,Bachelors,2012,New Delhi,India,Asia,3,26,Male,4,69.10264305712774
966,Bachelors,2017,Vancouver,Canada,North America,3,28,Male,3,84.40117215449473
967,Bachelors,2014,Munich,Germany,Europe,3,25,Male,3,63.2360769794073
968,Masters,2018,Toronto,Canada,North America,3,25,Female,3,88.00940432910815
969,Bachelors,2013,Bangalore,India,Asia,2,25,Female,3,69.59842049355656
970,PHD,2013,New York,USA,North America,3,26,Male,4,55.69224897881952
971,Bachelors,2015,Berlin,Germany,Europe,3,28,Female,3,71.2810441491079
972,Bachelors,2017,San Francisco,USA,North America,3,24,Male,2,63.18948342525119
973,Masters,2018,Berlin,Germany,Europe,1,26,Female,4,78.40643548988724
974,Bachelors,2013,Vancouver,Canada,North America,2,24,Female,2,63.47376020697609
975,Bachelors,2018,New Delhi,India,Asia,3,24,Male,2,65.5381656678522
976,PHD,2016,London,UK,Europe,1,25,Female,3,51.10459269054469
977,Bachelors,2014,San Francisco,USA,North America,3,26,Male,4,65.47693680750923
978,Masters,2015,Bangalore,India,Asia,1,27,Female,5,45.76120673371044
979,Bachelors,2013,Bangalore,India,Asia,3,28,Female,2,54.16097176514277
980,Bachelors,2016,New York,USA,North America,1,27,Female,5,77.60414656144297
981,Bachelors,2014,Vancouver,Canada,North America,3,24,Male,2,77.85800158650832
982,Bachelors,2016,Munich,Germany,Europe,3,26,Male,4,74.25457561784965
983,Bachelors,2015,Vancouver,Canada,North America,3,25,Female,3,60.33023856870787
984,Bachelors,2013,New Delhi,India,Asia,3,24,Male,2,69.5228864385802
985,Bachelors,2015,London,UK,Europe,3,25,Female,3,69.96397460909432
986,Bachelors,2015,Berlin,Germany,Europe,3,26,Male,4,58.416353108074574
987,Bachelors,2016,Bangalore,India,Asia,3,26,Male,4,85.0339830176715
988,Bachelors,2013,Berlin,Germany,Europe,3,26,Male,4,78.77362290575671
989,Masters,2016,Berlin,Germany,Europe,3,26,Female,4,67.79035826170336
990,Bachelors,2018,Berlin,Germany,Europe,3,27,Female,5,70.26885838994531
