EmployeeID,Education,JoiningYear,City,Country,Region,PaymentTier,Age,Gender,ExperienceInCurrentDomain,Performance
7676,Bachelors,2015,Manchester,Germany,Europe,3,28,Male,5,66.87075571518923
7677,Masters,2017,Bangalore,India,Asia,3,27,Male,3,58.84323067196603
7678,PHD,2014,Manchester,India,North America,3,22,Female,2,53.41051253208692
7679,Bachelors,2015,San Francisco,UK,Europe,2,28,Male,4,55.6540816622375
7680,Masters,2015,Manchester,Germany,Europe,2,26,Female,4,58.57304358558221
7681,Bachelors,2013,San Francisco,India,North America,2,34,Female,2,50.82597281211561
7682,Masters,2015,Vancouver,UK,Europe,1,28,Female,4,31.917163949675064
7683,Masters,2015,New York,UK,Europe,3,27,Male,5,78.22653714308643
7684,Bachelors,2015,London,UK,Europe,1,37,Female,5,66.95900943133445
7685,Bachelors,2017,Berlin,Germany,North America,2,26,Female,4,63.63578597212099
7686,PHD,2018,Toronto,India,Asia,2,42,Male,0,62.55317049042833
7687,Bachelors,2017,London,Germany,Europe,3,28,Female,4,56.47166905130136
7688,Masters,2012,Pune,UK,Europe,3,27,Male,2,51.363426773279826
7689,PHD,2016,Bangalore,UK,Europe,2,27,Male,3,72.91311553634766
7690,Bachelors,2017,Munich,USA,North America,3,25,Female,1,64.06516456662264
7691,Bachelors,2012,Pune,UK,Europe,3,29,Female,0,85.43344358743522
7692,Masters,2017,Pune,India,Europe,3,26,Female,5,43.227873898359064
7693,Masters,2017,Pune,Germany,Europe,2,26,Female,4,66.52693560963301
7694,PHD,2018,Bangalore,Germany,Europe,3,28,Male,2,61.151277184639966
7695,Masters,2017,Pune,India,Asia,3,26,Female,2,69.1102100521262
7696,Masters,2015,Munich,India,Europe,1,29,Female,1,51.29098253075706
7697,Bachelors,2018,San Francisco,USA,North America,3,27,Male,5,51.060809080967374
7698,Masters,2018,Munich,Germany,Europe,2,30,Male,3,63.03065278130087
7699,Bachelors,2014,Manchester,UK,Europe,2,24,Female,5,76.55703804047094
7700,Bachelors,2012,Munich,UK,Europe,2,26,Male,2,69.49112020137684
7701,Masters,2018,New York,USA,Europe,2,27,Female,5,67.44263514373023
7702,Bachelors,2018,New Delhi,Canada,Asia,2,27,Female,5,57.41801178879422
7703,Bachelors,2012,Berlin,UK,Europe,3,38,Female,3,58.70645106971393
7704,Bachelors,2013,Pune,UK,Asia,3,28,Female,3,54.8489576422668
7705,Masters,2015,Bangalore,India,North America,2,38,Female,5,77.0034470326788
7706,PHD,2015,Pune,India,Europe,3,33,Male,0,83.81033728818117
7707,Bachelors,2018,Toronto,Canada,North America,3,34,Male,4,101.53946173981868
7708,Bachelors,2015,New York,Canada,Europe,2,32,Female,1,64.88384736065117
7709,PHD,2016,Bangalore,UK,Europe,3,27,Male,2,80.80464897094298
7710,Bachelors,2017,Pune,UK,Europe,3,28,Female,2,67.24955789737955
7711,Masters,2017,Toronto,UK,North America,2,26,Female,4,57.81092906633419
7712,Masters,2017,Bangalore,India,Europe,3,23,Male,2,61.55721131731861
7713,Bachelors,2016,San Francisco,USA,North America,3,34,Female,4,39.01458718491384
7714,Bachelors,2018,Bangalore,Germany,Asia,3,34,Female,4,76.75674792277599
7715,PHD,2018,San Francisco,Germany,Asia,2,26,Female,5,62.68714861101731
7716,Masters,2016,London,India,Asia,3,28,Female,0,32.245763752139496
7717,Masters,2013,Munich,Germany,Europe,3,27,Male,1,29.543793240145433
7718,PHD,2014,Manchester,India,Europe,2,26,Female,4,63.561680548251736
7719,Bachelors,2016,Bangalore,USA,North America,3,28,Male,1,61.938458808550784
7720,Bachelors,2017,London,India,North America,3,28,Male,2,93.84659012004784
7721,Bachelors,2012,Toronto,UK,Europe,3,27,Female,5,77.11742030058602
7722,PHD,2017,Pune,India,North America,2,30,Female,4,73.54474540972947
7723,Masters,2013,New York,Germany,North America,3,38,Female,2,62.17045532748551
7724,Bachelors,2012,San Francisco,Canada,Asia,1,25,Female,5,69.18699570099392
7725,Bachelors,2015,Munich,Germany,Europe,2,29,Female,4,54.05153472732995
7726,Bachelors,2017,Berlin,USA,North America,2,27,Male,5,69.74525483066766
7727,Bachelors,2015,Vancouver,UK,Europe,1,28,Female,3,86.27364889584844
7728,Bachelors,2015,Munich,Germany,Europe,2,31,Male,5,61.0491910586991
7729,Bachelors,2017,Bangalore,Canada,Asia,3,32,Female,3,58.178536116619725
7730,Masters,2013,Pune,UK,Europe,2,30,Female,2,74.69691509745331
7731,Bachelors,2018,Berlin,USA,Asia,2,28,Female,4,49.961161447511856
7732,Bachelors,2012,Munich,Canada,Europe,2,36,Female,3,61.65874292643714
7733,Masters,2015,Pune,Germany,Europe,3,26,Male,5,68.67067315096303
7734,Bachelors,2012,Pune,UK,Europe,3,42,Female,0,52.470074570338994
7735,Masters,2015,Munich,USA,North America,2,27,Female,2,61.0346585574509
7736,Masters,2017,Toronto,Germany,Europe,3,27,Female,5,69.03238987430369
7737,PHD,2017,Vancouver,UK,Europe,3,28,Male,3,52.58088301423824
7738,Bachelors,2018,San Francisco,India,North America,3,27,Male,3,80.91072332943953
7739,Masters,2016,London,UK,Europe,3,36,Female,5,53.778287376320364
7740,Bachelors,2018,New Delhi,India,Asia,1,27,Female,5,31.793294590968227
7741,Bachelors,2015,Berlin,India,Europe,1,26,Female,0,34.43268926746629
7742,Bachelors,2014,Manchester,Canada,North America,3,24,Female,0,32.85088466268739
7743,PHD,2017,Berlin,Germany,North America,3,26,Male,4,53.180832593357955
7744,Bachelors,2015,Bangalore,USA,North America,3,26,Male,2,54.57059526638859
7745,Masters,2017,Berlin,Germany,Europe,3,28,Female,0,44.76883419945011
7746,Bachelors,2015,New Delhi,India,Asia,3,23,Male,5,74.95128546592653
7747,Bachelors,2012,New York,UK,Asia,1,30,Female,1,62.888189298888705
7748,PHD,2018,Pune,UK,North America,2,26,Male,2,42.293340032795605
7749,PHD,2017,Vancouver,Germany,Asia,3,32,Female,4,55.940684105635206
7750,Masters,2017,Berlin,India,Europe,2,26,Male,2,65.18846414298298
7751,Masters,2014,Manchester,India,Asia,3,25,Female,2,46.677458442403434
7752,Bachelors,2017,Manchester,UK,Europe,3,23,Female,5,63.84477593226709
7753,Masters,2013,San Francisco,Germany,Asia,1,27,Female,5,76.72427366085711
7754,Masters,2017,Vancouver,UK,North America,3,40,Male,5,67.79844301880925
7755,Masters,2018,Manchester,India,Europe,3,29,Female,4,62.28986657265351
7756,Masters,2014,Pune,Germany,Europe,3,27,Male,2,79.02571807449748
7757,Masters,2014,Manchester,UK,Asia,3,42,Male,5,58.34257986486851
7758,Masters,2012,Manchester,Germany,Europe,2,35,Female,5,67.73033221685239
7759,Masters,2017,Berlin,UK,Europe,3,25,Female,4,67.02676958310136
7760,Bachelors,2017,Pune,India,North America,2,32,Female,3,62.45158398991137
7761,Masters,2017,Bangalore,India,Asia,3,28,Male,2,84.04885319043538
7762,Bachelors,2014,Berlin,USA,North America,2,22,Female,3,61.34903277480603
7763,Bachelors,2018,Bangalore,India,Asia,3,25,Male,2,88.1588964567514
7764,Bachelors,2017,San Francisco,USA,Europe,3,35,Male,0,44.82693180502986
7765,Masters,2017,Berlin,Germany,Europe,2,26,Female,2,71.15672294771876
7766,Bachelors,2012,London,Canada,North America,2,35,Female,5,90.2673401657423
7767,Bachelors,2013,Toronto,Canada,North America,3,26,Female,4,64.75241310241954
7768,Masters,2016,Pune,USA,Asia,3,30,Female,2,69.46562773057978
7769,Masters,2017,Vancouver,India,Asia,3,25,Male,3,71.60300540085089
7770,Masters,2017,New York,Germany,Europe,2,24,Female,5,70.20687534913573
7771,Masters,2017,Vancouver,UK,North America,3,24,Female,0,57.29657200341473
7772,Bachelors,2017,Berlin,UK,Europe,3,26,Female,2,43.19788529673883
7773,PHD,2015,Vancouver,USA,Europe,2,27,Male,4,59.5867226431598
7774,Bachelors,2017,Bangalore,India,Asia,3,34,Male,4,47.47511691591305
7775,Bachelors,2015,New York,Germany,Europe,3,28,Female,4,61.37954556156799
7776,Bachelors,2017,Berlin,Canada,Europe,3,28,Male,4,49.2216932832338
7777,Masters,2017,London,Germany,Europe,3,24,Female,5,99.4148532611672
7778,Masters,2015,Munich,Germany,Europe,3,28,Male,3,87.61119521063624
7779,Masters,2018,Bangalore,India,Asia,3,28,Female,5,76.93944026571579
7780,Bachelors,2017,Manchester,Germany,Europe,2,28,Male,4,56.21621279789356
7781,Bachelors,2012,Pune,Canada,North America,2,27,Female,2,42.53091677582465
7782,Masters,2015,New York,India,Asia,3,37,Male,4,46.7059618336005
7783,Bachelors,2017,San Francisco,UK,North America,3,26,Female,3,57.678802694698504
7784,Masters,2013,Pune,Germany,Asia,1,41,Female,2,68.56663240658258
7785,Bachelors,2013,Manchester,India,Asia,1,26,Male,4,64.18217880408648
7786,Bachelors,2017,Manchester,India,North America,2,27,Female,3,63.93368564958768
7787,Masters,2015,Bangalore,Germany,Europe,2,27,Female,1,43.04652540138855
7788,Masters,2015,Bangalore,Canada,Europe,3,26,Male,0,78.43433030858321
7789,PHD,2017,Manchester,UK,North America,2,28,Male,5,66.97527587918988
7790,PHD,2017,Manchester,USA,Europe,1,29,Male,4,53.48669946990328
7791,PHD,2016,Toronto,Germany,Europe,3,36,Female,5,64.24072532558486
7792,Bachelors,2018,London,India,North America,1,27,Female,5,72.64037462483878
7793,Masters,2014,Berlin,Germany,North America,1,28,Female,5,31.469545290227792
7794,Masters,2013,New York,USA,Europe,3,38,Male,2,67.14711415978655
7795,Masters,2017,San Francisco,India,Asia,2,28,Male,2,52.986300354824934
7796,Bachelors,2018,San Francisco,Germany,Europe,3,41,Male,4,62.32387255073451
7797,Bachelors,2014,San Francisco,India,Asia,1,28,Female,2,85.58632027683703
7798,Masters,2017,London,India,Asia,1,33,Female,5,40.8653300963192
7799,Masters,2016,New Delhi,India,Asia,2,23,Female,4,48.51460176931239
7800,PHD,2018,Pune,India,North America,2,23,Male,5,59.99310122552269
7801,Bachelors,2017,Pune,USA,Europe,1,27,Male,4,64.06171662773346
7802,Bachelors,2014,Berlin,Germany,Europe,2,36,Female,4,49.613009371760945
7803,Bachelors,2017,New Delhi,India,Asia,3,26,Male,2,64.64755937850123
7804,Bachelors,2015,Munich,USA,North America,3,39,Female,2,59.401690350847495
7805,Bachelors,2017,Munich,UK,Europe,3,27,Female,3,76.98014248116172
7806,Bachelors,2018,Berlin,India,Asia,3,24,Female,2,94.96649596022898
7807,Bachelors,2017,Pune,UK,Europe,2,28,Female,2,79.7962563372195
7808,Masters,2013,New York,India,Europe,3,42,Male,4,32.32750014161582
7809,Bachelors,2015,Berlin,Canada,Europe,3,36,Female,2,40.32596549425115
7810,Bachelors,2016,Berlin,UK,Europe,3,28,Female,2,67.41735080219892
7811,Bachelors,2015,Munich,India,Europe,3,26,Female,5,37.59776783081192
7812,Masters,2017,New York,UK,Asia,3,28,Female,2,63.88279181408903
7813,PHD,2014,New York,Canada,Asia,3,27,Female,3,56.56813069839559
7814,Masters,2012,New York,UK,Europe,2,28,Female,4,80.64120959356993
7815,Masters,2017,Toronto,UK,Europe,2,28,Male,2,64.0591679258148
7816,Bachelors,2013,San Francisco,USA,Europe,2,26,Female,4,69.10711644137076
7817,Masters,2017,Pune,India,Asia,3,27,Male,2,58.96092266279999
7818,PHD,2017,Vancouver,UK,North America,2,27,Female,3,62.76179793807539
7819,Bachelors,2017,Pune,India,Asia,3,26,Male,4,63.295455855411625
7820,Bachelors,2012,Pune,UK,North America,3,27,Male,4,66.72981486820355
7821,Bachelors,2017,Munich,India,Asia,3,29,Female,4,32.13881771991894
7822,Masters,2017,Berlin,India,Asia,3,28,Female,0,49.76588197477775
7823,PHD,2017,Toronto,USA,North America,3,25,Male,4,59.422636435150864
7824,Bachelors,2012,London,Germany,Europe,2,27,Female,3,54.68719525875042
7825,Bachelors,2018,Vancouver,UK,North America,3,25,Male,2,33.81706651808233
7826,Bachelors,2012,Toronto,USA,Europe,2,41,Male,1,60.50038755228706
7827,Masters,2017,Manchester,Germany,Europe,3,28,Female,3,59.40564946912058
7828,Masters,2015,Bangalore,India,Europe,3,28,Male,3,60.08543175803733
7829,Bachelors,2018,New York,Canada,North America,3,31,Male,2,78.0786939218621
7830,PHD,2016,Bangalore,UK,Europe,2,28,Male,4,42.01412044122027
7831,Masters,2012,Toronto,India,North America,2,29,Male,4,36.053836186721206
7832,Bachelors,2017,Bangalore,India,North America,2,27,Male,5,79.166792317499
7833,Masters,2017,Munich,Germany,Europe,2,28,Female,1,77.34839009539868
7834,Bachelors,2017,Bangalore,Germany,Asia,1,27,Male,1,73.87554594975302
7835,Bachelors,2013,Berlin,UK,Asia,1,27,Female,3,66.15277956885072
7836,PHD,2017,New York,India,Europe,3,31,Male,4,32.083195042343064
7837,Bachelors,2012,Vancouver,UK,Europe,2,28,Female,2,45.29478692901279
7838,Bachelors,2014,Manchester,Germany,Europe,2,31,Male,1,55.311969759494396
7839,Masters,2018,San Francisco,UK,Europe,2,31,Male,1,34.9010862248036
7840,Masters,2014,New Delhi,UK,Europe,2,31,Female,5,61.55014620242615
7841,Bachelors,2017,Manchester,USA,Asia,3,26,Male,4,56.47293811418431
7842,Bachelors,2012,Munich,UK,North America,1,38,Male,2,42.15439489306529
7843,Bachelors,2018,Berlin,UK,North America,3,26,Male,5,78.67300511860519
7844,Masters,2015,Pune,UK,North America,3,22,Female,4,48.602595124979075
7845,Masters,2015,Vancouver,Germany,Europe,3,26,Female,5,66.67318282028262
7846,Bachelors,2014,London,Germany,North America,2,30,Female,4,71.9550457365449
7847,Bachelors,2016,Berlin,Canada,Europe,3,26,Female,1,77.78985788845817
7848,Masters,2012,Toronto,India,North America,1,31,Female,1,78.13825470169823
7849,Bachelors,2017,Munich,UK,Europe,3,30,Female,4,58.59717271623566
7850,Masters,2015,Bangalore,Germany,Europe,3,31,Male,4,83.09134480769684
7851,Bachelors,2017,New Delhi,Germany,Europe,1,38,Female,5,64.91582162154401
7852,Masters,2015,Pune,UK,North America,3,39,Male,1,70.84984663446599
7853,Bachelors,2017,Berlin,Germany,Asia,1,25,Female,4,62.99571029274663
7854,PHD,2013,Toronto,Canada,North America,3,41,Male,3,64.36796066626039
7855,PHD,2018,New York,UK,Asia,2,26,Female,2,59.01777761147309
7856,Masters,2017,Munich,Germany,Europe,3,29,Female,0,51.05867607381625
7857,PHD,2017,Vancouver,Canada,Europe,3,35,Male,3,88.16738019858072
7858,Masters,2017,Berlin,UK,Europe,2,37,Female,0,69.50597443341948
7859,Bachelors,2014,Munich,India,North America,3,36,Male,2,54.20254911223256
7860,Bachelors,2014,London,UK,North America,2,27,Male,5,60.23431735694177
7861,Bachelors,2012,Toronto,UK,Europe,3,26,Female,5,69.36294360768355
7862,Bachelors,2014,Toronto,Canada,North America,2,34,Female,3,66.3996217575098
7863,Bachelors,2017,Bangalore,Germany,Europe,3,26,Male,0,64.97847672861438
7864,Bachelors,2017,New Delhi,UK,Asia,2,27,Male,5,69.97564932501335
7865,Bachelors,2015,Toronto,Germany,Europe,1,26,Male,1,77.5190825879339
7866,Bachelors,2018,Toronto,UK,Asia,3,25,Female,3,87.35379590366558
7867,Masters,2017,Pune,India,Asia,3,39,Male,5,56.19740833310694
7868,Masters,2012,Pune,Canada,North America,3,26,Female,4,72.92631572858068
7869,Masters,2017,Toronto,UK,Europe,2,28,Male,4,73.9307940447331
7870,Bachelors,2014,Berlin,India,Europe,1,33,Female,2,61.678866433052676
7871,Bachelors,2016,Toronto,UK,Europe,3,33,Female,1,105.55804529401013
7872,Bachelors,2017,Bangalore,India,Asia,2,26,Male,5,46.779836388700986
7873,Masters,2013,New York,India,North America,2,28,Female,2,60.16601125607278
7874,Bachelors,2012,Bangalore,India,Asia,3,29,Female,4,59.94736024911468
7875,PHD,2012,Manchester,India,Europe,3,27,Female,2,64.25557382091878
7876,Bachelors,2014,London,Germany,Europe,3,35,Male,1,73.25742244526478
7877,PHD,2018,London,UK,Asia,2,29,Male,0,35.22790225253671
7878,Bachelors,2016,Pune,Canada,North America,3,26,Female,5,42.72139029755607
7879,Masters,2016,Toronto,Canada,North America,3,26,Female,4,73.88341581247184
7880,Bachelors,2016,New Delhi,UK,Asia,3,26,Female,4,59.48079425039501
7881,Bachelors,2015,Munich,Canada,Europe,2,32,Female,4,62.16664418922174
7882,Bachelors,2017,Vancouver,Canada,North America,3,42,Male,4,78.43964508155112
7883,Bachelors,2015,Munich,UK,North America,3,28,Female,5,47.818959671852724
7884,Bachelors,2012,San Francisco,UK,Asia,2,28,Male,2,66.16802076648854
7885,Bachelors,2012,Berlin,India,Asia,1,27,Female,2,77.54512493665963
7886,Bachelors,2013,Berlin,Germany,North America,3,31,Male,3,86.06989947318472
7887,Bachelors,2015,Munich,UK,Asia,2,25,Female,2,58.15924979406461
7888,Bachelors,2012,London,India,North America,2,28,Female,1,59.30012249408379
7889,Masters,2016,New York,India,Europe,2,26,Female,4,54.781418260816245
7890,Bachelors,2012,Pune,UK,Europe,3,28,Female,-1,57.74728259742085
7891,Masters,2016,Munich,USA,North America,3,27,Female,4,63.24079943892127
7892,Bachelors,2017,London,UK,Europe,3,27,Female,3,68.41167176291728
7893,Bachelors,2017,Berlin,Germany,Europe,3,28,Male,0,68.48863298723792
7894,Masters,2017,San Francisco,UK,Europe,3,25,Male,1,59.4842879444274
7895,Masters,2012,Toronto,USA,North America,1,39,Female,5,71.9732681865879
7896,Bachelors,2015,Bangalore,Germany,Asia,3,27,Male,5,64.34137852127924
7897,Bachelors,2015,New York,Germany,Europe,3,30,Male,4,86.55200192198085
7898,Masters,2013,San Francisco,Canada,Asia,3,26,Male,5,58.26501905311106
7899,Masters,2018,Toronto,USA,North America,3,38,Female,0,64.38428704545275
7900,Bachelors,2017,Manchester,UK,Europe,2,26,Male,4,93.47593958113578
7901,Masters,2013,San Francisco,USA,North America,3,29,Female,4,53.62002866804458
7902,Bachelors,2012,Vancouver,India,Asia,2,30,Male,4,60.3700192041196
7903,Masters,2016,New Delhi,India,Asia,3,30,Male,2,60.203501798304615
7904,Masters,2015,New York,UK,Europe,3,26,Male,3,52.85306073232604
7905,Bachelors,2017,London,UK,Europe,2,28,Female,1,63.15304930485671
7906,Masters,2017,Pune,India,Europe,3,28,Male,0,85.65319342204067
7907,Bachelors,2017,Bangalore,India,Asia,1,39,Female,2,74.85859645036356
7908,Masters,2014,Pune,UK,Europe,3,38,Male,4,72.11594619890191
7909,Masters,2017,Berlin,Canada,Europe,3,36,Female,3,37.71518026290914
7910,Masters,2016,Munich,USA,North America,3,31,Male,2,77.08271938606032
7911,Masters,2017,Pune,Germany,Europe,3,25,Female,5,72.73635863045898
7912,Masters,2017,Berlin,Canada,Europe,2,29,Female,4,46.096954246658456
7913,Masters,2017,Bangalore,Germany,Europe,3,25,Male,5,60.76744320241298
7914,Bachelors,2014,London,Canada,Asia,3,30,Female,5,63.51003688278655
7915,Masters,2012,Pune,UK,North America,2,35,Female,5,67.03351559092206
7916,Bachelors,2017,London,UK,North America,3,32,Female,4,76.39992560971088
7917,Bachelors,2016,London,Germany,North America,2,43,Female,4,48.39214463804601
7918,Bachelors,2016,San Francisco,Canada,North America,3,34,Male,4,62.93615288709822
7919,PHD,2018,Toronto,UK,Asia,3,28,Male,3,45.870807586432065
7920,Masters,2017,Berlin,USA,North America,3,35,Male,1,66.03355297080344
7921,PHD,2014,Pune,USA,Asia,3,27,Male,0,57.93657870766475
7922,Masters,2016,Bangalore,Germany,Europe,2,27,Male,4,79.12835480731431
7923,Masters,2016,San Francisco,India,Asia,3,26,Male,2,48.001287308026136
7924,Masters,2017,Vancouver,India,Europe,3,25,Male,4,33.8210303724512
7925,Masters,2018,New Delhi,India,Asia,3,25,Female,1,84.69763168422885
7926,PHD,2014,Manchester,UK,Europe,3,26,Female,4,57.10106190408632
7927,Bachelors,2017,Vancouver,India,Asia,3,23,Female,3,60.16923469798446
7928,PHD,2017,Bangalore,India,Asia,3,30,Male,2,70.50207571569872
7929,Masters,2015,Vancouver,UK,Europe,3,31,Female,4,67.02729318290761
7930,Bachelors,2012,New Delhi,India,Europe,2,25,Male,4,84.09577437217301
7931,Bachelors,2017,Berlin,Canada,Asia,2,30,Female,4,57.46686869238255
7932,Bachelors,2013,Manchester,USA,North America,2,27,Female,4,61.88502830301848
7933,Masters,2017,Bangalore,UK,Europe,3,28,Male,5,58.29809431199669
7934,Bachelors,2013,New York,USA,Europe,3,28,Male,4,64.58380275958073
7935,Bachelors,2014,Munich,UK,Europe,3,25,Female,5,62.60516315756247
7936,Bachelors,2017,Toronto,Germany,Asia,1,26,Male,0,60.28818437547695
7937,Masters,2017,New York,India,Europe,3,22,Male,3,51.30909032365886
7938,Bachelors,2012,New Delhi,India,Asia,3,28,Female,0,67.94492425241674
7939,Bachelors,2018,New York,Canada,Asia,3,27,Female,5,68.04522754156066
7940,PHD,2017,Vancouver,UK,Europe,3,30,Female,5,49.585240733309
7941,PHD,2017,London,India,Europe,2,27,Female,1,49.800910571756404
7942,Masters,2016,London,India,Asia,3,32,Male,2,70.22322789213405
7943,Masters,2016,New York,India,Asia,3,26,Female,4,63.69109401739988
7944,Bachelors,2015,Berlin,India,Asia,1,26,Female,2,80.49686830590736
7945,Masters,2017,Manchester,Germany,Europe,3,30,Male,5,45.92715128942169
7946,Masters,2017,Pune,USA,Europe,3,29,Male,3,79.6257999044467
7947,Bachelors,2015,Pune,USA,Europe,3,28,Male,5,74.04428057195967
7948,Bachelors,2017,Berlin,Germany,Asia,1,26,Male,4,45.501861602032186
7949,Masters,2015,Munich,India,Asia,3,31,Female,5,57.33563704423622
7950,Bachelors,2018,Bangalore,India,Asia,3,29,Male,3,55.2601660322996
7951,Masters,2018,Vancouver,Canada,Asia,3,29,Male,2,41.55955582420132
7952,Masters,2013,Pune,India,Asia,3,28,Male,5,65.56202254288792
7953,Bachelors,2017,San Francisco,India,Asia,2,27,Female,3,45.658192366578376
7954,Bachelors,2017,New Delhi,India,North America,1,27,Male,4,81.22354783866514
7955,Masters,2015,Bangalore,Germany,Asia,3,28,Male,4,60.98772897223915
7956,Bachelors,2018,Vancouver,Germany,Asia,3,41,Male,4,68.67448309406853
7957,Masters,2017,San Francisco,USA,North America,3,28,Female,5,63.65335800983321
7958,Masters,2014,London,USA,North America,3,28,Female,5,73.28555131429351
7959,Bachelors,2015,Bangalore,India,Europe,3,39,Female,5,85.58126628321267
7960,Bachelors,2015,San Francisco,USA,Asia,3,27,Female,5,64.27090493412864
7961,Masters,2017,Toronto,Canada,Europe,2,32,Female,0,66.51139813139949
7962,Bachelors,2017,London,Germany,Europe,3,29,Female,4,64.15710455410213
7963,Bachelors,2017,Vancouver,Canada,Asia,3,27,Male,4,60.17559913488079
7964,Masters,2015,Manchester,UK,Europe,3,26,Male,5,60.103103555566165
7965,Bachelors,2017,Vancouver,UK,Europe,3,26,Female,5,79.79862543402008
7966,Masters,2014,New York,UK,Europe,3,26,Female,2,89.91492255243882
7967,Masters,2013,Vancouver,Canada,North America,2,32,Male,2,59.452978812900405
7968,Bachelors,2016,Berlin,Canada,Asia,2,26,Female,4,59.17369663128149
7969,Masters,2016,New Delhi,India,Asia,3,22,Female,3,54.503615034081676
7970,PHD,2015,New York,Germany,North America,2,34,Female,4,50.38261669057114
7971,Masters,2016,San Francisco,Germany,Asia,2,35,Female,5,33.659446179195456
7972,Bachelors,2017,Berlin,UK,Asia,3,29,Female,4,65.89907211731247
7973,Masters,2018,Bangalore,India,Europe,3,25,Male,2,69.52548746994059
7974,Bachelors,2014,Bangalore,India,Asia,1,39,Male,5,61.031020837023235
7975,Bachelors,2016,San Francisco,India,Asia,2,28,Male,4,68.03040839963006
7976,Bachelors,2016,San Francisco,India,North America,2,27,Male,3,45.127868722845015
7977,Masters,2017,New York,India,Europe,3,25,Male,2,49.9393631290353
7978,Masters,2015,Vancouver,India,North America,2,21,Male,2,54.48239185966295
7979,Bachelors,2017,Bangalore,India,Europe,3,27,Male,4,75.02095926881117
7980,Masters,2017,Bangalore,India,Asia,3,41,Female,4,60.21952283487815
7981,PHD,2016,Munich,Canada,Asia,3,28,Female,2,62.718302361132224
7982,Bachelors,2017,London,Germany,Europe,1,26,Female,2,63.602319453934236
7983,Bachelors,2015,Manchester,India,North America,2,39,Female,5,64.32134697818228
7984,PHD,2015,Manchester,Germany,North America,3,26,Female,4,83.637937609763
7985,Bachelors,2017,New York,India,Europe,3,28,Male,4,62.50899288009744
7986,Bachelors,2012,Berlin,Canada,North America,2,27,Female,2,81.6823861160828
7987,Masters,2017,Berlin,India,Asia,3,26,Male,4,70.86860696519749
7988,Masters,2013,New York,Germany,Europe,3,28,Female,2,60.33081365423769
7989,PHD,2017,Bangalore,Canada,Asia,2,28,Female,0,40.808544186066655
7990,Masters,2017,London,India,Asia,1,28,Male,5,76.79476517576971
7991,Bachelors,2012,San Francisco,USA,Asia,1,28,Male,3,63.12525281326747
7992,Bachelors,2017,New Delhi,UK,Asia,3,26,Female,4,58.05182910190604
7993,PHD,2012,London,Germany,Europe,3,37,Male,4,63.07124086580294
7994,Bachelors,2012,Pune,USA,Asia,2,41,Female,2,66.62813659182615
7995,Bachelors,2012,Munich,USA,Europe,3,31,Female,4,64.85969953122927
7996,Bachelors,2012,Bangalore,India,Asia,2,26,Female,4,74.4386901999385
7997,Bachelors,2017,Manchester,India,Europe,3,26,Male,5,62.6631293397142
7998,Masters,2015,Munich,UK,Asia,2,32,Female,3,70.31322189703782
7999,Masters,2013,Bangalore,Germany,Europe,3,28,Female,2,51.91203025473962
8000,Masters,2017,San Francisco,UK,Europe,2,30,Female,2,61.10151795788432
8001,Masters,2013,Bangalore,India,Asia,3,34,Female,5,76.55446054165813
8002,Bachelors,2012,San Francisco,UK,Europe,2,42,Female,2,36.364237896082244
8003,Bachelors,2013,New York,Germany,Europe,3,26,Female,4,59.95948751627981
8004,Bachelors,2013,Vancouver,USA,North America,3,25,Male,5,62.73707271397164
8005,Masters,2015,Berlin,UK,North America,2,28,Female,1,78.29863894726371
8006,Bachelors,2017,London,India,Europe,2,37,Female,5,71.59435659556127
8007,Bachelors,2015,New York,UK,Asia,2,26,Female,1,72.93530739068962
8008,Masters,2015,Bangalore,USA,North America,3,26,Male,5,61.47818615507767
8009,Bachelors,2015,Vancouver,India,Europe,3,32,Female,4,42.4038343701128
8010,Bachelors,2015,Manchester,Germany,Europe,2,28,Female,4,56.52942389938178
8011,PHD,2015,Bangalore,UK,Europe,3,22,Female,5,69.92275966700988
8012,Bachelors,2014,Toronto,UK,Europe,3,34,Female,2,54.56318102588965
8013,Bachelors,2017,Manchester,USA,Europe,2,33,Male,2,66.44332595374149
8014,Masters,2017,London,Germany,Europe,2,28,Female,5,47.97727896282625
8015,Bachelors,2017,Munich,UK,Europe,2,26,Female,4,55.36961278316566
8016,Masters,2017,Bangalore,Germany,Europe,3,28,Female,0,68.33862490305346
8017,Bachelors,2017,New Delhi,UK,Europe,3,27,Female,0,54.332932072740306
8018,Masters,2018,Munich,India,Asia,3,25,Female,4,62.273137762325575
8019,Bachelors,2012,Munich,Germany,Europe,2,37,Female,1,72.15583714278547
8020,Masters,2016,London,UK,Europe,2,39,Female,4,51.312187895299026
8021,Bachelors,2017,Vancouver,UK,Europe,3,28,Female,1,59.59605390711423
8022,Masters,2013,Munich,USA,Europe,3,37,Female,4,38.40679244001065
8023,Bachelors,2015,Manchester,UK,North America,1,28,Male,5,60.59267018780326
8024,Bachelors,2012,Berlin,India,North America,2,39,Male,3,77.80826527558848
8025,Masters,2013,London,Germany,North America,2,28,Female,1,78.1345064117499
8026,Bachelors,2017,Berlin,UK,Europe,3,36,Male,2,95.31812363189067
8027,Masters,2016,Toronto,India,Asia,3,27,Male,5,61.43886275519024
8028,Bachelors,2013,Manchester,UK,Europe,3,27,Male,1,36.76193142290438
